exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,trade_fee_in_quote,position,age
1702188827088764,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702188826000,sell://BTC-USDT/248fe2e59240eefee58f9f8b42,SELL,LIMIT,43889.4500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00945296105500000000,NIL,n/a
1702188875719701,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702188875000,sell://BTC-USDT/6ffaf662e557b6cff663d1cc51,SELL,LIMIT,43889.4500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00945296105500000000,NIL,n/a
1702188881606254,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702188881000,sell://BTC-USDT/0f004a59d75e85fbc03f54376e,SELL,LIMIT,43889.4500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00945296105500000000,NIL,n/a
1702188887316479,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702188887000,sell://BTC-USDT/19e09bbc53e387dd319499b1d1,SELL,LIMIT,43889.4500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00945296105500000000,NIL,n/a
1702188892055210,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702188892000,buy://ETH-USDT/bd97996dcf28e5ddc3af5d696d,BUY,LIMIT,2354.8150000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98902206451850000000,NIL,n/a
1702188892258676,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702188892000,buy://BTC-USDT/355c66dd1a3af95e0063021c5b,BUY,LIMIT,43889.4500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00945296105500000000,NIL,n/a
1702188892254128,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702188892000,buy://BTC-USDT/6d83af2f9712eb2fe2379addd9,BUY,LIMIT,43889.4500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00945296105500000000,NIL,n/a
1702188892263874,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702188892000,buy://BTC-USDT/1118a14d1ce67cd54d5c479f14,BUY,LIMIT,43889.4500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00945296105500000000,NIL,n/a
1702188892495890,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702188892000,buy://ETH-USDT/e1aa6a14375f8d7ddda7e2ec6e,BUY,LIMIT,2354.8150000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98902206451850000000,NIL,n/a
1702188902254814,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702188902000,buy://ETH-USDT/32efd324e7986c9d34f9d6e4a5,BUY,LIMIT,2354.6840000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98896704453160000000,NIL,n/a
1702188912029005,algo3_c,algo3_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702188912000,buy://CYBER-USDT/30afb7a1b9a400fbd5c317cc1e,BUY,LIMIT,6.8071640000,145.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98703878000000000000,NIL,n/a
1702188998540632,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702188998000,buy://BTC-USDT/232f1c1b4563f71b7eaafbaeb2,BUY,LIMIT,43875.0500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00912176249500000000,NIL,n/a
1702189032001481,algo3_c,algo3_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702189032000,buy://CYBER-USDT/e40393781c87753ad13e554c7e,BUY,LIMIT,6.8067010000,145.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98697164500000000000,NIL,n/a
1702189066801675,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189066000,sell://ETH-USDT/0f6350b2af6302425a93307ebd,SELL,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189075235316,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189075000,sell://BTC-USDT/990e926812372d50739086defa,SELL,LIMIT,43871.6500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00904356283500000000,NIL,n/a
1702189078853308,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189078000,sell://ETH-USDT/939185cd0b6afbf84910ac8725,SELL,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189082524082,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189082000,sell://ETH-USDT/92b27b7291fc261c1688b02572,SELL,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189085698378,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189085000,buy://BTC-USDT/4bed7dca39e4271c8ca7625006,BUY,LIMIT,43871.6500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00904356283500000000,NIL,n/a
1702189098356897,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189098000,buy://ETH-USDT/a08438bbecfc454c7419e45e05,BUY,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189098356611,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189098000,buy://ETH-USDT/ba6fbf92dbc6ff158e07780bbf,BUY,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189098356579,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189098000,buy://ETH-USDT/6ec2ee5072c14d0a6c3266d187,BUY,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189115652442,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189115000,sell://BTC-USDT/d8208904d6f3de479d121ac233,SELL,LIMIT,43871.6500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00904356283500000000,NIL,n/a
1702189121670734,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189121000,buy://BTC-USDT/e3f87c91b00e5297d1300b3723,BUY,LIMIT,43871.6500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00904356283500000000,NIL,n/a
1702189121671115,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189121000,buy://BTC-USDT/d62d76181c8b3f8784cd969818,BUY,LIMIT,43871.6500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00904356283500000000,NIL,n/a
1702189123685200,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189123000,sell://BTC-USDT/1f02290e266a725840441cc863,SELL,LIMIT,43871.6500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00904356283500000000,NIL,n/a
1702189128763762,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189128000,buy://BTC-USDT/cd9ac3098025ab79d64a1e81f3,BUY,LIMIT,43871.6500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00904356283500000000,NIL,n/a
1702189130468151,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189130000,sell://ETH-USDT/b4609b681a2c23085001aeda1e,SELL,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189132016860,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189132000,sell://ETH-USDT/829ad9d01bd84fd8ccbe72e326,SELL,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189133001031,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189133000,sell://DOGE-USDT/4ea9a1b2eacfa551b87edca3b1,SELL,LIMIT,0.1003280000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00328000000000000000,NIL,n/a
1702189140570595,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189140000,sell://BTC-USDT/ada30b13eaebc896a07f161d25,SELL,LIMIT,43871.6500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00904356283500000000,NIL,n/a
1702189141001597,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189141000,sell://ETH-USDT/b23d024a21e6b6a414a55ed246,SELL,LIMIT,2354.1900000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98875956458100000000,NIL,n/a
1702189143002309,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189143000,sell://DOGE-USDT/d0fce971c760d2b5519d49286a,SELL,LIMIT,0.1003412000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00341200000000000000,NIL,n/a
1702189161001193,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189161000,sell://DOGE-USDT/94054ac59cc609b717e777e48f,SELL,LIMIT,0.1003557000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00355700000000000000,NIL,n/a
1702189168865939,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189168000,buy://ETH-USDT/40fcabe5142eec0cc59d26b8e9,BUY,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189168862588,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189168000,buy://ETH-USDT/a653ea9e8bbecd7b076d2b4a4e,BUY,LIMIT,2354.1900000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98875956458100000000,NIL,n/a
1702189168860551,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189168000,buy://ETH-USDT/cc35f34963d83de30c9b05d8c2,BUY,LIMIT,2354.2850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98879946457150000000,NIL,n/a
1702189254001434,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189254000,buy://DOGE-USDT/bfa74cf064b3ca3ae88b71bf82,BUY,LIMIT,0.1003229000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00322900000000000000,NIL,n/a
1702189307231255,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189307000,sell://BTC-USDT/003fa3963eb08772503847eab5,SELL,LIMIT,43888.8500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00943916111500000000,NIL,n/a
1702189309469064,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189309000,buy://BTC-USDT/1574f4da190d0fae6b4d7a55d6,BUY,LIMIT,43888.8500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00943916111500000000,NIL,n/a
1702189346117057,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189345000,buy://ETH-USDT/ff6db1fcbe8259d715651905d9,BUY,LIMIT,2353.7330000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98856762462670000000,NIL,n/a
1702189357482746,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189357000,sell://BTC-USDT/999ec08384ab289cf4c521b280,SELL,LIMIT,43888.8500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00943916111500000000,NIL,n/a
1702189358765678,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189358000,buy://BTC-USDT/fa03885bc64c5f12fc101309db,BUY,LIMIT,43888.8500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00943916111500000000,NIL,n/a
1702189362666525,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189362000,sell://BTC-USDT/b19f520abc513f891c2c239c50,SELL,LIMIT,43888.8500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00943916111500000000,NIL,n/a
1702189367510786,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189367000,sell://BTC-USDT/4630036af22ce065879f2a9ad6,SELL,LIMIT,43888.1800000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00942375118200000000,NIL,n/a
1702189386288967,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189386000,buy://BTC-USDT/c3046a7eee8b73d2ba0bd78aa7,BUY,LIMIT,43888.8500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00943916111500000000,NIL,n/a
1702189387000580,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189387000,buy://BTC-USDT/f61735a05e578284d4375a4113,BUY,LIMIT,43888.1800000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00942375118200000000,NIL,n/a
1702189392001570,algo3_c,algo3_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702189392000,buy://CYBER-USDT/075a38ecde91bdfd36865b3062,BUY,LIMIT,6.7885160000,145.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98433482000000000000,NIL,n/a
1702189537386371,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189536000,sell://BTC-USDT/7d10cf04f8e5c6e6b7ec38777f,SELL,LIMIT,43873.3500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00908266266500000000,NIL,n/a
1702189537823506,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189536000,buy://BTC-USDT/efb4330fcd34e95b4f4a13b496,BUY,LIMIT,43873.3500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00908266266500000000,NIL,n/a
1702189543248411,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189543000,buy://BTC-USDT/04e2ee790f8330e3a6ff6ef370,BUY,LIMIT,43873.3500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00908266266500000000,NIL,n/a
1702189544642087,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189544000,sell://BTC-USDT/7b7a54dfd9bfb1080a1174a2a1,SELL,LIMIT,43873.3500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00908266266500000000,NIL,n/a
1702189548124292,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189548000,buy://BTC-USDT/7695f89ec93d6d28aae40f8210,BUY,LIMIT,43873.3500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00908266266500000000,NIL,n/a
1702189556003363,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189556000,buy://DOGE-USDT/f2bb59ff0346338fe28dfed435,BUY,LIMIT,0.1002866000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00286600000000000000,NIL,n/a
1702189557263068,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189557000,buy://DOGE-USDT/c8b396e9af28466735b397024d,BUY,LIMIT,0.1002660000,10000.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00266000000000000000,NIL,n/a
1702189564738067,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189563000,sell://BTC-USDT/d3d5a14bc0df7026708efabfa6,SELL,LIMIT,43873.3500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00908266266500000000,NIL,n/a
1702189710003043,algo2_d,algo2_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189710000,sell://DOGE-USDT/60cf48bb9ef379e77dab6d676c,SELL,LIMIT,0.1003751000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00375100000000000000,NIL,n/a
1702189710001618,algo3_d,algo3_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189710000,sell://DOGE-USDT/c63e779c87c1c8051aef16bbf3,SELL,LIMIT,0.1003703000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00370300000000000000,NIL,n/a
1702189715798164,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189715000,buy://BTC-USDT/4bb5d306d549600723ab250a5c,BUY,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189721630554,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189721000,buy://BTC-USDT/19fd7cf776ec1b36629506ef51,BUY,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189726698043,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189726000,buy://BTC-USDT/b6402c454242b2288552c83737,BUY,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189731299230,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189731000,sell://BTC-USDT/f3d6f59ea2b2c05cd09de142e6,SELL,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189731320337,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189731000,sell://BTC-USDT/2287e1195a2462d1b15253449b,SELL,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189731319824,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189731000,sell://BTC-USDT/b901f85a0473dfedbf04cd649c,SELL,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189732711685,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189732000,buy://ETH-USDT/e18fe3ead9cc2eac47da3cdff1,BUY,LIMIT,2354.0850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98871546459150000000,NIL,n/a
1702189734063519,algo1_d,algo1_d,kucoin_PaperTrade,DOGE-USDT,DOGE,USDT,1702189734000,sell://DOGE-USDT/51f2c54e7b838aab48a9af454c,SELL,LIMIT,0.1004157000,10000.0000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00415700000000000000,NIL,n/a
1702189739365676,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189739000,sell://ETH-USDT/edf3ea1198442fca4324551e4d,SELL,LIMIT,2354.0850000000,0.4199999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98871546459150000000,NIL,n/a
1702189741003397,algo3_e,algo3_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189741000,buy://ETH-USDT/adda4c124bf6612e8f54666927,BUY,LIMIT,2354.1130000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98872722458870000000,NIL,n/a
1702189775294004,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189775000,sell://BTC-USDT/439edd1d37ca909c93eee0d0c0,SELL,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189783889648,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189783000,sell://BTC-USDT/3988d371d6c0a0e16b287091a7,SELL,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189785107241,algo2_b,algo2_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189785000,buy://BTC-USDT/9d423e8b64e15df48f17d9dab5,BUY,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189785111726,algo1_b,algo1_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189785000,buy://BTC-USDT/ed97154e28df0ccb4ba2c30769,BUY,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189790088512,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189790000,buy://BTC-USDT/053926eb768c50e8a55df17fc0,BUY,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189790557167,algo1_e,algo1_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189790000,buy://ETH-USDT/03d0c5ad91b767fffaaf9955fc,BUY,LIMIT,2354.0850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98871546459150000000,NIL,n/a
1702189792531054,algo2_e,algo2_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189792000,buy://ETH-USDT/76bc3c5180bc1195436d6fc678,BUY,LIMIT,2354.0850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98871546459150000000,NIL,n/a
1702189801866781,algo3_b,algo3_b,kucoin_PaperTrade,BTC-USDT,BTC,USDT,1702189801000,sell://BTC-USDT/7ce720a22308d31985037b122e,SELL,LIMIT,43903.0500000000,0.0229999,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",1.00976575969500000000,NIL,n/a
1702189828297285,algo0_e,algo0_e,kucoin_PaperTrade,ETH-USDT,ETH,USDT,1702189828000,buy://ETH-USDT/3b79859735cbd4c8c6a7d3ff8b,BUY,LIMIT,2352.1850000000,0.4199999,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98791746478150000000,NIL,n/a
1702189829002951,algo3_c,algo3_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702189829000,buy://CYBER-USDT/78d8d4465487d857abc66bdd7d,BUY,LIMIT,6.7818470000,145.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98336781500000000000,NIL,n/a
1702189863783027,algo2_c,algo2_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702189863000,buy://CYBER-USDT/f4c9f251b035816cfe1bc03c5b,BUY,LIMIT,6.7752550000,145.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98241197500000000000,NIL,n/a
1702189863695528,algo1_c,algo1_c,kucoin_PaperTrade,CYBER-USDT,CYBER,USDT,1702189863000,buy://CYBER-USDT/1c25f568938bee567335b1a446,BUY,LIMIT,6.7761730000,145.0000000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",0.98254508500000000000,NIL,n/a
